Date,Id,Total,PublicitySpending
2022-08-08,23,11292,2209
2022-08-09,23,18740,3667
2022-08-10,23,5469,949
2022-08-11,23,18374,3594
2022-08-12,23,15943,3057
2022-08-13,23,5595,568
2022-08-14,23,14342,1073
2022-08-15,23,11435,1082
2022-08-16,23,6773,342
2022-08-17,23,15661,2001
2022-08-18,23,5049,258
2022-08-19,23,8866,1380
2022-08-20,23,11235,1808
2022-08-21,23,6567,1190
2022-08-22,23,8802,1561
2022-08-23,23,9476,1227
2022-08-24,23,6998,566
2022-08-25,23,12113,1405
2022-08-26,23,19030,3134
2022-08-27,23,7351,1414
2022-08-28,23,14591,1879
2022-08-29,23,16321,2415
2022-08-30,23,7848,1494
2022-08-31,23,12590,1372
2022-09-01,23,16612,1629
2022-09-02,23,12178,1592
2022-09-03,23,5831,555
2022-09-04,23,8537,1517
2022-09-05,23,10315,1043
2022-09-06,23,7406,438
2022-09-07,23,19246,1956
2022-09-08,23,8631,612
2022-09-09,23,9966,856
2022-09-10,23,18023,2062
2022-09-11,23,16072,3002
2022-09-12,23,16335,1777
2022-09-13,23,10346,1090
2022-09-14,23,9909,586
2022-09-15,23,19016,2818
2022-09-16,23,16723,1443
2022-09-17,23,8018,988
2022-09-18,23,19623,2501
2022-09-19,23,13479,1013
2022-09-20,23,12353,1643
2022-09-21,23,15614,1066
2022-09-22,23,11410,1237
2022-09-23,23,10114,909
2022-09-24,23,18593,2189
2022-09-25,23,11276,1926
2022-09-26,23,7222,1253
2022-09-27,23,17357,1563
2022-09-28,23,19238,2677
2022-09-29,23,15429,2382
2022-09-30,23,6480,1057
2022-10-01,23,17334,2370
2022-10-02,23,17854,1632
2022-10-03,23,10027,1019
2022-10-04,23,6136,709
2022-10-05,23,14619,1843
2022-10-06,23,17144,1506
2022-10-07,23,9047,1354
2022-10-08,23,17665,3476
2022-10-09,23,12815,1207
2022-10-10,23,11751,1548
2022-10-11,23,6709,1195
2022-10-12,23,14644,2684
2022-10-13,23,9432,896
2022-10-14,23,12144,2242
2022-10-15,23,16464,2126
2022-10-16,23,9480,858
2022-10-17,23,19160,3048
2022-10-18,23,5792,1150
2022-10-19,23,8820,1340
2022-10-20,23,9246,737
2022-10-21,23,17973,2516
2022-10-22,23,10604,804
2022-10-23,23,8046,1073
2022-10-24,23,6292,1247
2022-10-25,23,11119,1623
2022-10-26,23,5583,727
2022-10-27,23,12541,1862
2022-10-28,23,12320,1183
2022-10-29,23,15517,1070
2022-10-30,23,8184,679
2022-10-31,23,13532,699
2022-11-01,23,16810,2463
2022-11-02,23,11781,1721
2022-11-03,23,16724,2121
2022-11-04,23,19556,3388
2022-11-05,23,7550,1087
2022-11-06,23,7110,430
2022-11-07,23,19027,2765
2022-11-08,23,6689,989
2022-11-09,23,6510,634
2022-11-10,23,6515,996
2022-11-11,23,13915,2518
2022-11-12,23,15356,1658
2022-11-13,23,9705,1905
2022-11-14,23,11526,2289
2022-11-15,23,15362,2402
2022-11-16,23,16144,1374
2022-11-17,23,9193,864
2022-11-18,23,19333,2209
2022-11-19,23,15931,2280
2022-11-20,23,5265,608
2022-11-21,23,18207,3456
2022-11-22,23,19004,1514
2022-11-23,23,14941,2362
2022-11-24,23,5428,285
2022-11-25,23,6750,394
2022-11-26,23,18948,2035
2022-11-27,23,13394,707
2022-11-28,23,8479,857
2022-11-29,23,8184,1058
2022-11-30,23,9900,1383
2022-12-01,23,17650,1791
2022-12-02,23,5318,894
2022-12-03,23,18473,1944
2022-12-04,23,14753,1591
2022-12-05,23,12500,1481
2022-12-06,23,17164,2778
2022-12-07,23,9516,1712
2022-12-08,23,6698,1184
2022-12-09,23,11486,2277
2022-12-10,23,17638,1649
2022-12-11,23,8794,782
2022-12-12,23,6691,995
2022-12-13,23,8461,1128
2022-12-14,23,7719,921
2022-12-15,23,19319,3690
2022-12-16,23,9241,635
2022-12-17,23,10539,838
2022-12-18,23,16044,2148
2022-12-19,23,9263,1452
2022-12-20,23,10646,533
2022-12-21,23,15242,1008
2022-12-22,23,13310,760
2022-12-23,23,12043,712
2022-12-24,23,11506,1110
2022-12-25,23,5201,344
2022-12-26,23,18691,1755
2022-12-27,23,13005,2067
2022-12-28,23,19612,2702
2022-12-29,23,8319,690
2022-12-30,23,14461,2847
2022-12-31,23,9466,1461
2022-01-01,24,18830,1480
2022-01-02,24,12443,2364
2022-01-03,24,8925,839
2022-01-04,24,5104,452
2022-01-05,24,16921,1130
2022-01-06,24,13029,748
2022-01-07,24,17137,1104
2022-01-08,24,7206,850
2022-01-09,24,17985,3094
2022-01-10,24,13341,2040
2022-01-11,24,15561,2476
2022-01-12,24,6593,1123
2022-01-13,24,16745,2885
2022-01-14,24,7807,514
2022-01-15,24,8244,733
2022-01-16,24,13041,2175
2022-01-17,24,14305,1576
2022-01-18,24,13969,2013
2022-01-19,24,15978,2086
2022-01-20,24,12780,1855
2022-01-21,24,10065,1672
2022-01-22,24,11455,1281
2022-01-23,24,10531,2041
2022-01-24,24,15086,1556
2022-01-25,24,8937,1370
2022-01-26,24,9716,1498
2022-01-27,24,10418,1280
2022-01-28,24,7211,515
2022-01-29,24,13501,2015
2022-01-30,24,12560,1854
2022-01-31,24,13423,1607
2022-02-01,24,10418,1967
2022-02-02,24,17255,2802
2022-02-03,24,6988,1066
2022-02-04,24,8624,1022
2022-02-05,24,14706,2100
2022-02-06,24,8787,1538
2022-02-07,24,14601,1313
2022-02-08,24,9706,674
2022-02-09,24,9031,656
2022-02-10,24,14594,746
2022-02-11,24,11827,1312
2022-02-12,24,5267,616
2022-02-13,24,5455,909
2022-02-14,24,14109,1367
2022-02-15,24,16770,2789
2022-02-16,24,6990,622
2022-02-17,24,6267,585
2022-02-18,24,9753,1722
2022-02-19,24,18121,2915
2022-02-20,24,17099,2064
2022-02-21,24,18642,2622
2022-02-22,24,9447,1844
2022-02-23,24,13325,1181
2022-02-24,24,17021,2697
2022-02-25,24,7798,801
2022-02-26,24,7820,1143
2022-02-27,24,14659,2318
2022-02-28,24,13665,2719
2022-03-01,24,13589,928
2022-03-02,24,10293,570
2022-03-03,24,17284,1461
2022-03-04,24,19620,1530
2022-03-05,24,8608,1084
2022-03-06,24,8081,705
2022-03-07,24,10227,1217
2022-03-08,24,12281,892
2022-03-09,24,8902,1780
2022-03-10,24,16163,2674
2022-03-11,24,19627,2881
2022-03-12,24,7281,1430
2022-03-13,24,7394,1424
2022-03-14,24,7336,371
2022-03-15,24,9712,1365
2022-03-16,24,7182,811
2022-03-17,24,19394,3092
2022-03-18,24,14578,1623
2022-03-19,24,9513,947
2022-03-20,24,15252,2850
2022-03-21,24,18979,3577
2022-03-22,24,17966,1764
2022-03-23,24,9710,653
2022-03-24,24,7894,1209
2022-03-25,24,15100,1630
2022-03-26,24,8380,1183
2022-03-27,24,9546,624
2022-03-28,24,9170,611
2022-03-29,24,13926,1833
2022-03-30,24,11299,1423
2022-03-31,24,13608,2172
2022-04-01,24,11588,1915
2022-04-02,24,13295,1249
2022-04-03,24,7466,410
2022-04-04,24,7699,909
2022-04-05,24,10378,536
2022-04-06,24,13832,2444
2022-04-07,24,11088,715
2022-04-08,24,18150,1918
2022-04-09,24,18337,1793
2022-04-10,24,19684,3711
2022-04-11,24,14669,2926
2022-04-12,24,12012,2330
2022-04-13,24,18203,3167
2022-04-14,24,10272,1535
2022-04-15,24,7769,752
2022-04-16,24,10176,695
2022-04-17,24,13238,2379
2022-04-18,24,6305,456
2022-04-19,24,18970,2168
2022-04-20,24,5385,970
2022-04-21,24,11455,579
2022-04-22,24,12624,1763
2022-04-23,24,8990,834
2022-04-24,24,17080,1001
2022-04-25,24,16324,2438
2022-04-26,24,19892,1580
2022-04-27,24,16856,1095
2022-04-28,24,14461,1134
2022-04-29,24,7212,1336
2022-04-30,24,7999,1410
2022-05-01,24,15360,1366
2022-05-02,24,15495,1066
2022-05-03,24,18684,3010
2022-05-04,24,17125,1787
2022-05-05,24,14438,734
2022-05-06,24,12258,2393
2022-05-07,24,10470,852
2022-05-08,24,17691,1218
2022-05-09,24,17204,3297
2022-05-10,24,14499,1034
2022-05-11,24,16320,2178
2022-05-12,24,17314,1932
2022-05-13,24,17436,936
2022-05-14,24,11770,646
2022-05-15,24,8123,847
2022-05-16,24,19644,2826
2022-05-17,24,18009,3392
2022-05-18,24,9971,1492
2022-05-19,24,11632,630
2022-05-20,24,10541,1004
2022-05-21,24,9461,1692
2022-05-22,24,8341,1446
2022-05-23,24,14202,1480
2022-05-24,24,8931,1087
2022-05-25,24,12323,1380
2022-05-26,24,9561,546
2022-05-27,24,12112,856
2022-05-28,24,15401,1294
2022-05-29,24,8666,822
2022-05-30,24,15139,3017
2022-05-31,24,11166,1399
2022-06-01,24,10116,1661
2022-06-02,24,7053,563
2022-06-03,24,10525,734
2022-06-04,24,13621,1393
2022-06-05,24,8499,1208
2022-06-06,24,5892,790
2022-06-07,24,19229,1846
2022-06-08,24,10844,1501
2022-06-09,24,13249,885
2022-06-10,24,6601,874
2022-06-11,24,5654,906
2022-06-12,24,17381,3066
2022-06-13,24,12897,2184
2022-06-14,24,12050,2174
2022-06-15,24,6361,576
2022-06-16,24,12265,1086
2022-06-17,24,9029,767
2022-06-18,24,8609,1149
2022-06-19,24,8933,1209
2022-06-20,24,12447,2222
2022-06-21,24,13534,2599
2022-06-22,24,7478,1437
2022-06-23,24,19987,3689
2022-06-24,24,7707,660
2022-06-25,24,14760,884
2022-06-26,24,7743,1148
2022-06-27,24,15758,1676
2022-06-28,24,13343,2255
2022-06-29,24,15071,1089
2022-06-30,24,11467,1621
2022-07-01,24,8622,1072
2022-07-02,24,10426,1839
2022-07-03,24,11826,1525
2022-07-04,24,13882,1558
2022-07-05,24,17556,2296
2022-07-06,24,5920,856
2022-07-07,24,13954,2726
2022-07-08,24,15784,2917
2022-07-09,24,15623,2233
2022-07-10,24,6032,528
2022-07-11,24,14199,774
2022-07-12,24,14659,1703
2022-07-13,24,17909,2863
2022-07-14,24,19437,2821
2022-07-15,24,5707,359
2022-07-16,24,19563,1008
2022-07-17,24,9013,1245
2022-07-18,24,15957,1241
2022-07-19,24,6195,1038
2022-07-20,24,6587,636
2022-07-21,24,11066,901
2022-07-22,24,18572,1184
2022-07-23,24,10759,1360
2022-07-24,24,13285,1708
2022-07-25,24,9201,553
2022-07-26,24,5794,438
2022-07-27,24,6560,661
2022-07-28,24,7967,973
2022-07-29,24,12980,959
2022-07-30,24,14450,2600
2022-07-31,24,19094,3594
2022-08-01,24,5764,743
2022-08-02,24,10209,973
2022-08-03,24,15232,1435
2022-08-04,24,12515,2253
2022-08-05,24,15835,2995
2022-08-06,24,8177,1285
2022-08-07,24,9709,1568
2022-08-08,24,10929,2171
2022-08-09,24,17758,1367
2022-08-10,24,8521,912
2022-08-11,24,5974,356
2022-08-12,24,11400,1645
2022-08-13,24,18641,1599
2022-08-14,24,6851,1167
2022-08-15,24,17432,3122
2022-08-16,24,15150,2243
2022-08-17,24,6600,661
2022-08-18,24,5658,865
2022-08-19,24,19499,3278
2022-08-20,24,17039,2563
2022-08-21,24,19985,2947
2022-08-22,24,10427,1349
2022-08-23,24,12137,619
2022-08-24,24,18223,947
2022-08-25,24,15408,1353
2022-08-26,24,19392,1521
2022-08-27,24,8311,577
2022-08-28,24,11514,607
2022-08-29,24,19958,3784
2022-08-30,24,5809,672
2022-08-31,24,14512,1136
2022-09-01,24,11240,2045
2022-09-02,24,7105,845
2022-09-03,24,19072,2525
2022-09-04,24,17916,3320
2022-09-05,24,7826,1534
2022-09-06,24,6377,471
2022-09-07,24,5314,510
2022-09-08,24,10491,1920
2022-09-09,24,18290,3649
2022-09-10,24,18939,1669
2022-09-11,24,12518,1974
2022-09-12,24,6723,352
2022-09-13,24,8243,814
2022-09-14,24,17647,1590
2022-09-15,24,14367,1243
2022-09-16,24,8427,1287
2022-09-17,24,14231,2590
2022-09-18,24,13431,2410
2022-09-19,24,8097,1044
2022-09-20,24,15660,2097
2022-09-21,24,7014,502
2022-09-22,24,17744,1494
2022-09-23,24,10642,1558
2022-09-24,24,14018,2576
2022-09-25,24,5254,320
2022-09-26,24,15361,821
2022-09-27,24,7860,540
2022-09-28,24,14598,1546
2022-09-29,24,19455,2403
2022-09-30,24,16198,2436
2022-10-01,24,19950,3532
2022-10-02,24,7687,602
2022-10-03,24,19707,1203
2022-10-04,24,16275,1115
2022-10-05,24,16018,865
2022-10-06,24,9587,761
2022-10-07,24,10510,1460
2022-10-08,24,19978,2067
2022-10-09,24,5032,415
2022-10-10,24,18856,2060
2022-10-11,24,8457,1310
2022-10-12,24,16088,1180
2022-10-13,24,15022,2734
2022-10-14,24,13424,997
2022-10-15,24,10560,1335
2022-10-16,24,19210,1957
2022-10-17,24,8039,586
2022-10-18,24,5694,872
2022-10-19,24,11663,1879
2022-10-20,24,12001,747
2022-10-21,24,6268,585
2022-10-22,24,16944,1121
2022-10-23,24,14131,1368
2022-10-24,24,17071,2371
2022-10-25,24,15558,2421
2022-10-26,24,7061,863
2022-10-27,24,5141,448
2022-10-28,24,18909,2034
2022-10-29,24,6233,750
2022-10-30,24,6554,786
2022-10-31,24,9227,730
2022-11-01,24,13213,1672
2022-11-02,24,17282,1093
2022-11-03,24,13620,880
2022-11-04,24,18058,2262
2022-11-05,24,8697,470
2022-11-06,24,7661,1300
2022-11-07,24,17002,1751
2022-11-08,24,6647,772
2022-11-09,24,14572,2209
2022-11-10,24,15151,2267
2022-11-11,24,15111,1032
2022-11-12,24,9140,1172
2022-11-13,24,12308,1438
2022-11-14,24,19474,2874
2022-11-15,24,8003,1486
2022-11-16,24,11443,2058
2022-11-17,24,5408,982
2022-11-18,24,11593,1671
2022-11-19,24,13264,2007
2022-11-20,24,17887,2706
2022-11-21,24,16686,1502
2022-11-22,24,7896,1003
2022-11-23,24,15558,1206
2022-11-24,24,12627,1607
2022-11-25,24,6489,330
2022-11-26,24,16090,1435
2022-11-27,24,13990,745
2022-11-28,24,11725,684
2022-11-29,24,11493,1782
2022-11-30,24,12278,785
2022-12-01,24,10377,722
2022-12-02,24,6733,428
2022-12-03,24,15883,2726
2022-12-04,24,8620,1614
2022-12-05,24,8489,1586
2022-12-06,24,11572,1304
2022-12-07,24,13663,1130
2022-12-08,24,14479,2051
2022-12-09,24,19611,3346
2022-12-10,24,13222,1211
2022-12-11,24,17630,2314
2022-12-12,24,9257,505
2022-12-13,24,11839,2268
2022-12-14,24,14530,940
2022-12-15,24,17329,1787
2022-12-16,24,15747,1166
2022-12-17,24,8507,1422
2022-12-18,24,13975,1945
2022-12-19,24,6097,760
2022-12-20,24,16969,891
2022-12-21,24,7896,1285
2022-12-22,24,9795,1500
2022-12-23,24,7297,497
2022-12-24,24,9762,1386
2022-12-25,24,8656,1295
2022-12-26,24,7069,1363
2022-12-27,24,8863,1125
2022-12-28,24,7520,430
2022-12-29,24,18055,1780
2022-12-30,24,16252,837
2022-12-31,24,15032,1993
2022-01-01,25,11827,1188
2022-01-02,25,14493,2506
2022-01-03,25,8440,994
2022-01-04,25,5778,598
2022-01-05,25,16327,1909
2022-01-06,25,7003,1248
2022-01-07,25,5796,465
2022-01-08,25,10419,1484
2022-01-09,25,8950,1431
2022-01-10,25,14335,1249
2022-01-11,25,11611,2291
2022-01-12,25,15276,2074
2022-01-13,25,19402,2654
2022-01-14,25,16572,2890
2022-01-15,25,6447,1265
2022-01-16,25,18894,2222
2022-01-17,25,14975,1775
2022-01-18,25,15331,867
2022-01-19,25,7678,1161
2022-01-20,25,17164,873
2022-01-21,25,7701,873
2022-01-22,25,8861,761
2022-01-23,25,9922,555
2022-01-24,25,13398,1768
2022-01-25,25,13919,769
2022-01-26,25,5461,431
2022-01-27,25,8974,1339
2022-01-28,25,5167,405
2022-01-29,25,17529,1629
2022-01-30,25,17507,2132
2022-01-31,25,8622,900
2022-02-01,25,13199,1294
2022-02-02,25,7214,980
2022-02-03,25,18140,3263
2022-02-04,25,16083,2431
2022-02-05,25,14901,2663
2022-02-06,25,7237,969
2022-02-07,25,5598,1106
2022-02-08,25,12959,1352
2022-02-09,25,14656,2303
2022-02-10,25,7021,975
2022-02-11,25,16811,2765
2022-02-12,25,18630,2681
2022-02-13,25,14043,2713
2022-02-14,25,10059,960
2022-02-15,25,17077,2659
2022-02-16,25,11236,1067
2022-02-17,25,11615,1907
2022-02-18,25,6275,501
2022-02-19,25,7155,1051
2022-02-20,25,17948,2317
2022-02-21,25,9354,1424
2022-02-22,25,12671,1874
2022-02-23,25,15284,948
2022-02-24,25,14065,1499
2022-02-25,25,19928,3779
2022-02-26,25,14544,2822
2022-02-27,25,8269,976
2022-02-28,25,9336,1624
2022-03-01,25,19093,2238
2022-03-02,25,19036,3339
2022-03-03,25,16780,1707
2022-03-04,25,14149,2322
2022-03-05,25,19957,3594
2022-03-06,25,15717,2645
2022-03-07,25,14170,1229
2022-03-08,25,15196,2832
2022-03-09,25,10823,1018
2022-03-10,25,8268,1290
2022-03-11,25,10618,1187
2022-03-12,25,15624,2529
2022-03-13,25,13579,2337
2022-03-14,25,14010,2022
2022-03-15,25,8229,1467
2022-03-16,25,6631,930
2022-03-17,25,9653,1464
2022-03-18,25,7287,1334
2022-03-19,25,11038,2014
2022-03-20,25,6622,1115
2022-03-21,25,9890,1604
2022-03-22,25,9491,647
2022-03-23,25,14348,1789
2022-03-24,25,11193,2105
2022-03-25,25,13151,1327
2022-03-26,25,8330,467
2022-03-27,25,15505,1567
2022-03-28,25,15370,2870
2022-03-29,25,17097,1063
2022-03-30,25,16427,2849
2022-03-31,25,10039,1565
2022-04-01,25,5137,360
2022-04-02,25,10099,1672
2022-04-03,25,16918,1824
2022-04-04,25,5190,654
2022-04-05,25,12746,1378
2022-04-06,25,12256,1243
2022-04-07,25,10978,768
2022-04-08,25,10434,1689
2022-04-09,25,5181,769
2022-04-10,25,8535,1560
2022-04-11,25,15498,1614
2022-04-12,25,6364,530
2022-04-13,25,16750,850
2022-04-14,25,5333,321
2022-04-15,25,12673,1148
2022-04-16,25,18333,2944
2022-04-17,25,14875,1379
2022-04-18,25,19654,2474
2022-04-19,25,11062,1802
2022-04-20,25,6401,509
2022-04-21,25,13142,2588
2022-04-22,25,16384,2596
2022-04-23,25,19812,1535
2022-04-24,25,12728,2105
2022-04-25,25,12616,1977
2022-04-26,25,6410,397
2022-04-27,25,9203,1723
2022-04-28,25,7618,1412
2022-04-29,25,12758,1381
2022-04-30,25,12325,1578
2022-05-01,25,11932,2367
2022-05-02,25,13005,1952
2022-05-03,25,12226,1840
2022-05-04,25,12235,1139
2022-05-05,25,17361,2148
2022-05-06,25,13677,771
2022-05-07,25,9601,1105
2022-05-08,25,6258,1228
2022-05-09,25,10445,1146
2022-05-10,25,19039,3408
2022-05-11,25,7428,1466
2022-05-12,25,5137,527
2022-05-13,25,19755,3572
2022-05-14,25,6946,413
2022-05-15,25,9652,1189
2022-05-16,25,13547,717
2022-05-17,25,14647,2847
2022-05-18,25,12493,2067
2022-05-19,25,15992,2329
2022-05-20,25,5490,429
2022-05-21,25,12508,1473
2022-05-22,25,15924,2480
2022-05-23,25,14936,2794
2022-05-24,25,10709,1579
2022-05-25,25,12365,1319
2022-05-26,25,15992,1049
2022-05-27,25,5786,291
2022-05-28,25,19821,2351
2022-05-29,25,12537,1890
2022-05-30,25,11129,1432
2022-05-31,25,12149,959
2022-06-01,25,12971,2257
2022-06-02,25,8422,428
2022-06-03,25,19895,3282
2022-06-04,25,9293,943
2022-06-05,25,17828,3325
2022-06-06,25,19338,3270
2022-06-07,25,14043,1450
2022-06-08,25,7834,1247
2022-06-09,25,15898,2239
2022-06-10,25,10908,1918
2022-06-11,25,6409,504
2022-06-12,25,18369,2990
2022-06-13,25,5536,1103
2022-06-14,25,18820,1707
2022-06-15,25,19345,1674
2022-06-16,25,13946,1807
2022-06-17,25,17598,1306
2022-06-18,25,13284,1610
2022-06-19,25,10904,2096
2022-06-20,25,10296,546
2022-06-21,25,10087,931
2022-06-22,25,11396,1873
2022-06-23,25,10690,917
2022-06-24,25,7423,1305
2022-06-25,25,9639,1597
2022-06-26,25,10665,1129
2022-06-27,25,10951,1608
2022-06-28,25,6578,715
2022-06-29,25,15738,2928
2022-06-30,25,6567,570
2022-07-01,25,19074,3525
2022-07-02,25,10418,1686
2022-07-03,25,14926,2768
2022-07-04,25,7858,1347
2022-07-05,25,12678,1257
2022-07-06,25,12277,1569
2022-07-07,25,7079,1209
2022-07-08,25,19448,1304
2022-07-09,25,19630,3237
2022-07-10,25,16391,2654
2022-07-11,25,15322,1748
2022-07-12,25,20000,1155
2022-07-13,25,17026,2345
2022-07-14,25,19704,1964
2022-07-15,25,12501,2296
2022-07-16,25,8345,1491
2022-07-17,25,14640,2017
2022-07-18,25,12194,2087
2022-07-19,25,8269,1630
2022-07-20,25,12444,1716
2022-07-21,25,15125,1546
2022-07-22,25,14374,944
2022-07-23,25,11266,1151
2022-07-24,25,14172,1894
2022-07-25,25,6205,1199
2022-07-26,25,12082,1145
2022-07-27,25,8452,1339
2022-07-28,25,12816,1730
2022-07-29,25,15490,1507
2022-07-30,25,7355,525
2022-07-31,25,7047,1329
2022-08-01,25,10614,871
2022-08-02,25,16941,1862
2022-08-03,25,11948,2079
2022-08-04,25,18890,1557
2022-08-05,25,6124,1011
2022-08-06,25,12323,2161
2022-08-07,25,7069,512
2022-08-08,25,7684,1112
2022-08-09,25,14821,2496
2022-08-10,25,10334,1369
2022-08-11,25,8105,517
2022-08-12,25,19989,2433
2022-08-13,25,16672,1796
2022-08-14,25,17997,2661
2022-08-15,25,12803,2270
2022-08-16,25,13506,1108
2022-08-17,25,5514,1051
2022-08-18,25,11148,2203
2022-08-19,25,19857,2765
2022-08-20,25,11932,2237
2022-08-21,25,9102,606
2022-08-22,25,7458,873
2022-08-23,25,16568,1142
2022-08-24,25,13471,1127
2022-08-25,25,12311,1805
2022-08-26,25,10264,1753
2022-08-27,25,18141,2421
2022-08-28,25,15459,1304
2022-08-29,25,13546,2411
2022-08-30,25,9954,1403
2022-08-31,25,17813,3551
2022-09-01,25,15325,2261
2022-09-02,25,5321,596
2022-09-03,25,18670,1202
2022-09-04,25,17572,3005
2022-09-05,25,7689,1128
2022-09-06,25,17545,2090
2022-09-07,25,8350,1015
2022-09-08,25,12602,1441
2022-09-09,25,14065,1266
2022-09-10,25,14311,743
2022-09-11,25,18690,2021
2022-09-12,25,17112,2073
2022-09-13,25,7672,679
2022-09-14,25,12644,1972
2022-09-15,25,9059,1671
2022-09-16,25,5982,363
2022-09-17,25,13833,2739
2022-09-18,25,16110,2672
2022-09-19,25,6792,495
2022-09-20,25,13766,2327
2022-09-21,25,5595,590
2022-09-22,25,12602,2474
2022-09-23,25,7814,1036
2022-09-24,25,17616,3182
2022-09-25,25,15725,3007
2022-09-26,25,13454,1293
2022-09-27,25,19928,3219
2022-09-28,25,10845,1745
2022-09-29,25,19469,3527
2022-09-30,25,19774,2815
2022-10-01,25,5148,1022
2022-10-02,25,15081,1696
2022-10-03,25,19610,3648
2022-10-04,25,15255,2886
2022-10-05,25,6016,310
2022-10-06,25,7199,538
2022-10-07,25,7983,1233
2022-10-08,25,7337,1116
2022-10-09,25,15797,1497
2022-10-10,25,17638,1428
2022-10-11,25,12644,2082
2022-10-12,25,6270,334
2022-10-13,25,6286,944
2022-10-14,25,11642,2152
2022-10-15,25,11155,1612
2022-10-16,25,8178,725
2022-10-17,25,11024,1949
2022-10-18,25,13236,2353
2022-10-19,25,17952,1405
2022-10-20,25,16690,2018
2022-10-21,25,7388,1034
2022-10-22,25,7282,497
2022-10-23,25,8821,482
2022-10-24,25,5952,983
2022-10-25,25,10698,1070
2022-10-26,25,12019,2131
2022-10-27,25,19631,2615
2022-10-28,25,7072,643
2022-10-29,25,15992,1226
2022-10-30,25,19779,1571
2022-10-31,25,13510,2663
2022-11-01,25,15245,1420
2022-11-02,25,5220,695
2022-11-03,25,15822,3139
2022-11-04,25,14772,1492
2022-11-05,25,17145,2679
2022-11-06,25,18304,2941
2022-11-07,25,16526,2555
2022-11-08,25,14234,2065
2022-11-09,25,16357,1899
2022-11-10,25,13058,1827
2022-11-11,25,10486,771
2022-11-12,25,18127,1833
2022-11-13,25,6846,742
2022-11-14,25,7099,810
2022-11-15,25,6861,430
2022-11-16,25,8407,919
2022-11-17,25,13577,835
2022-11-18,25,18926,1157
2022-11-19,25,9053,1458
2022-11-20,25,14925,2132
2022-11-21,25,15875,2588
2022-11-22,25,11944,1741
2022-11-23,25,9106,1218
2022-11-24,25,14950,2959
2022-11-25,25,9778,1031
2022-11-26,25,16326,2826
2022-11-27,25,6019,699
2022-11-28,25,17529,1248
2022-11-29,25,16402,2976
2022-11-30,25,13163,928
2022-12-01,25,17518,2315
2022-12-02,25,19437,1380
2022-12-03,25,17639,1389
2022-12-04,25,5634,1021
2022-12-05,25,13652,2670
2022-12-06,25,10237,1458
2022-12-07,25,18766,3063
2022-12-08,25,17778,3035
2022-12-09,25,6663,1204
2022-12-10,25,8304,1276
2022-12-11,25,11805,2141
2022-12-12,25,5915,584
2022-12-13,25,9977,1213
2022-12-14,25,19784,2972
2022-12-15,25,15090,2828
2022-12-16,25,12071,2160
2022-12-17,25,13710,843
2022-12-18,25,7376,666
2022-12-19,25,8320,740
2022-12-20,25,17905,2650
2022-12-21,25,19746,2166
2022-12-22,25,15100,1237
2022-12-23,25,6754,375
2022-12-24,25,10605,718
2022-12-25,25,6440,336
2022-12-26,25,17299,2282
2022-12-27,25,7287,779
2022-12-28,25,13998,2431
2022-12-29,25,16681,1101
2022-12-30,25,6544,632
2022-12-31,25,15074,884
2022-01-01,26,12793,2038
2022-01-02,26,16959,3203
2022-01-03,26,9314,631
2022-01-04,26,6394,998
2022-01-05,26,17446,2528
2022-01-06,26,16516,3291
2022-01-07,26,15648,944
2022-01-08,26,6848,551
2022-01-09,26,16738,1283
2022-01-10,26,7400,1281
2022-01-11,26,6317,1191
2022-01-12,26,16227,1599
2022-01-13,26,12725,1495
2022-01-14,26,5247,560
2022-01-15,26,15129,2621
2022-01-16,26,7999,1285
2022-01-17,26,14835,2435
2022-01-18,26,9554,1599
2022-01-19,26,12732,1885
2022-01-20,26,14116,2090
2022-01-21,26,7917,1452
2022-01-22,26,15603,1028
2022-01-23,26,19698,3229
2022-01-24,26,13873,2204
2022-01-25,26,8179,930
2022-01-26,26,9538,1820
2022-01-27,26,10286,1739
2022-01-28,26,19388,2436
2022-01-29,26,11600,1138
2022-01-30,26,12691,1102
2022-01-31,26,15231,961
2022-02-01,26,8645,579
2022-02-02,26,16617,2401
2022-02-03,26,13344,874
2022-02-04,26,8340,595
2022-02-05,26,10845,962
2022-02-06,26,5698,1038
2022-02-07,26,15828,2873
2022-02-08,26,19856,2430
2022-02-09,26,17324,1294
2022-02-10,26,16916,860
2022-02-11,26,19731,3422
2022-02-12,26,7711,509
2022-02-13,26,6122,899
2022-02-14,26,13892,2521
2022-02-15,26,15858,864
2022-02-16,26,6557,842
2022-02-17,26,7135,558
2022-02-18,26,9830,643
2022-02-19,26,12589,1276
2022-02-20,26,12824,2336
2022-02-21,26,19034,2117
2022-02-22,26,13874,2606
2022-02-23,26,14163,1707
2022-02-24,26,13961,2513
2022-02-25,26,11164,1779
2022-02-26,26,6609,421
2022-02-27,26,5314,1000
2022-02-28,26,9125,646
2022-03-01,26,5529,1045
2022-03-02,26,17724,2305
2022-03-03,26,12215,1256
2022-03-04,26,12938,2178
2022-03-05,26,6863,668
2022-03-06,26,5318,895
2022-03-07,26,17556,2245
2022-03-08,26,6883,493
2022-03-09,26,11210,706
2022-03-10,26,12864,2507
2022-03-11,26,11114,1795
2022-03-12,26,10958,1892
2022-03-13,26,10359,1873
2022-03-14,26,12732,1165
2022-03-15,26,15661,1261
