Date,Id,AlgerianSales,SyrianSales,IndianSales,ChineseSales,EuropeanSales,TotalSales
2023-06-16,25,1843,2189,2023,3639,3443,13137
2023-06-17,25,3246,2790,2475,4286,2133,14930
2023-06-18,25,1574,1949,3740,3890,3151,14304
2023-06-19,25,1191,936,3128,4087,5524,14866
2023-06-20,25,4216,2248,3962,1594,2151,14171
2023-06-21,25,1929,2568,3531,2808,2834,13670
2023-06-22,25,2261,1379,1896,2943,5326,13805
2023-06-23,25,4846,2446,3481,1853,2359,14985
2023-06-24,25,2618,1944,3604,2101,4718,14985
2023-06-25,25,1248,2427,1569,3593,5036,13873
2023-06-26,25,3209,2194,2248,2430,2151,12232
2023-06-27,25,4236,1089,1701,3906,2523,13455
2023-06-28,25,1116,1146,1756,3317,3965,11300
2023-06-29,25,1113,2389,1430,3039,4140,12111
2023-06-30,25,2393,2117,2745,3137,3914,14306
2023-07-01,25,2739,1967,1791,4350,2922,13769
2023-07-02,25,3555,2984,2336,4028,5364,18267
2023-07-03,25,3609,1333,1238,3439,3294,12913
2023-07-04,25,1882,1387,2102,3150,5328,13849
2023-07-05,25,1469,2723,2592,4472,2015,13271
2023-07-06,25,2334,2746,3206,2063,3269,13618
2023-07-07,25,3792,1214,2390,1674,5805,14875
2023-07-08,25,2595,2569,1341,3702,3444,13651
2023-07-09,25,2516,2049,1609,1695,4358,12227
2023-07-10,25,2613,2139,1602,1828,4102,12284
2023-07-11,25,2140,1074,1591,3803,5004,13612
2023-07-12,25,4386,2973,1556,3012,3098,15025
2023-07-13,25,4798,992,2913,3382,5531,17616
2023-07-14,25,2950,2689,3623,2609,4963,16834
2023-07-15,25,1740,1726,2640,3449,2722,12277
2023-07-16,25,2499,2154,2416,4014,5065,16148
2023-07-17,25,2489,1895,2033,3973,4948,15338
2023-07-18,25,4260,1798,3663,3632,5261,18614
2023-07-19,25,4547,1634,2938,3098,4133,16350
2023-07-20,25,4256,2468,2547,2581,3045,14897
2023-07-21,25,1481,2739,1221,2207,2416,10064
2023-07-22,25,4682,1850,3175,2131,2914,14752
2023-07-23,25,2833,2953,2224,3235,4668,15913
2023-07-24,25,3148,1617,3518,3162,2160,13605
2023-07-25,25,1775,1494,1381,4170,4594,13414
2023-07-26,25,1238,1963,2684,4267,5371,15523
2023-07-27,25,4865,2068,1756,2493,2361,13543
2023-07-28,25,4288,2954,1632,4031,5119,18024
2023-07-29,25,4571,2080,2946,2786,3115,15498
2023-07-30,25,2966,1048,3922,2210,5058,15204
2023-07-31,25,2438,1053,1485,4106,3023,12105
2023-08-01,25,2354,2090,2347,3851,3318,13960
2023-08-02,25,1559,2361,3252,4233,2580,13985
2023-08-03,25,4769,865,1538,3226,3285,13683
2023-08-04,25,2958,2929,1212,2161,2168,11428
2023-08-05,25,3493,1754,3386,4270,4804,17707
2023-08-06,25,1898,1176,2758,2890,4839,13561
2023-08-07,25,1198,1013,2381,1669,5297,11558
2023-08-08,25,4315,1389,3016,4298,3704,16722
2023-08-09,25,3372,2578,1445,3630,3937,14962
2023-08-10,25,2278,2662,1286,3590,5047,14863
2023-08-11,25,1957,1122,3744,3341,2787,12951
2023-08-12,25,2284,1923,3243,1849,2553,11852
2023-08-13,25,4959,1616,1282,3759,5402,17018
2023-08-14,25,3822,2907,3687,3318,3232,16966
2023-08-15,25,3707,2141,3901,3355,3905,17009
2023-08-16,25,2021,1578,3335,2133,5978,15045
2023-08-17,25,2558,1576,2062,2446,4873,13515
2023-08-18,25,3996,1648,2621,3584,5223,17072
2023-08-19,25,3510,1635,3007,3564,3703,15419
2023-08-20,25,2287,843,2361,2231,2317,10039
2023-08-21,25,3084,2805,1866,3423,3490,14668
2023-08-22,25,3382,2912,3571,3194,5418,18477
2023-08-23,25,3594,2862,3113,2922,4935,17426
2023-08-24,25,1247,1789,2082,2548,5745,13411
2023-08-25,25,1744,1252,1277,4264,5837,14374
2023-08-26,25,1865,1178,3724,2296,5579,14642
2023-08-27,25,2229,2756,2335,2323,3036,12679
2023-08-28,25,3260,2008,2035,1870,3831,13004
2023-08-29,25,1630,996,2187,2381,2407,9601
2023-08-30,25,2770,2867,1615,2307,3519,13078
2023-08-31,25,3176,1347,2202,2893,3536,13154
2023-09-01,25,2032,2401,2468,3707,4948,15556
2023-09-02,25,1557,1666,1303,3551,3897,11974
2023-09-03,25,2601,1482,3721,3031,3688,14523
2023-09-04,25,1729,2179,2725,3287,4811,14731
2023-09-05,25,2499,1682,1748,4042,5990,15961
2023-09-06,25,1088,2460,2303,3079,5762,14692
2023-09-07,25,4447,2359,3556,2159,4447,16968
2023-09-08,25,2254,2968,3933,1704,2965,13824
2023-09-09,25,3009,2804,3119,2848,5652,17432
2023-09-10,25,2560,1387,2586,2579,2084,11196
2023-09-11,25,3277,2750,2586,3267,2146,14026
2023-09-12,25,1170,1293,2378,3836,2340,11017
2023-09-13,25,3467,2610,1519,2229,5088,14913
2023-09-14,25,3141,1134,3819,3190,2243,13527
2023-09-15,25,3318,1030,2022,1515,3991,11876
2023-09-16,25,4732,1469,3994,1914,3826,15935
2023-09-17,25,1236,917,3294,4430,4405,14282
2023-09-18,25,4460,2811,2994,3492,5607,19364
2023-09-19,25,4903,2175,2454,2035,4098,15665
2023-09-20,25,3414,1671,1247,2646,2081,11059
2023-09-21,25,4585,2919,2094,2194,5266,17058
2023-09-22,25,4748,1824,2752,2807,2035,14166
2023-09-23,25,4377,2248,3821,2957,4962,18365
2023-09-24,25,3230,2119,3838,4095,4814,18096
2023-09-25,25,3775,902,1310,2479,3367,11833
2023-09-26,25,1051,965,2871,3100,2517,10504
2023-09-27,25,1666,1664,3003,3160,5909,15402
2023-09-28,25,4448,1632,2762,2473,2164,13479
2023-09-29,25,3590,2323,3853,1947,5659,17372
2023-09-30,25,4013,1820,3454,2182,5146,16615
2023-10-01,25,1948,840,1307,2238,5619,11952
2023-10-02,25,2071,1638,3931,2791,5980,16411
2023-10-03,25,2924,817,1599,3656,2953,11949
2023-10-04,25,4247,1668,3489,2053,4835,16292
2023-10-05,25,3378,2180,1939,2752,5558,15807
2023-10-06,25,1598,1616,2577,4254,3434,13479
2023-10-07,25,4017,1987,2655,1868,4471,14998
2023-10-08,25,1590,2224,1356,1996,2896,10062
2023-10-09,25,1938,1182,1879,1579,4108,10686
2023-10-10,25,3757,2256,3750,1613,3742,15118
2023-10-11,25,1865,1831,1729,1584,2199,9208
2023-10-12,25,2938,1362,3188,3336,5601,16425
2023-10-13,25,2520,1646,2271,2322,3999,12758
2023-10-14,25,3851,1322,3157,3901,2418,14649
2023-10-15,25,3943,1556,2936,2343,3151,13929
2023-10-16,25,1290,1805,2545,4174,2212,12026
2023-10-17,25,1312,2777,3879,2892,3816,14676
2023-10-18,25,1950,2370,3085,2168,4279,13852
2023-10-19,25,2656,2648,1707,2268,3582,12861
2023-10-20,25,2350,1223,2710,2352,2312,10947
2023-10-21,25,1902,1616,2884,1525,4506,12433
2023-10-22,25,3187,2940,1399,1731,2214,11471
2023-10-23,25,2368,1069,3034,4323,4557,15351
2023-10-24,25,2983,1872,3533,3569,2835,14792
2023-10-25,25,2155,1893,3955,3128,3854,14985
2023-10-26,25,1294,911,3533,3790,5059,14587
2023-10-27,25,2327,1854,2454,2273,5277,14185
2023-10-28,25,1693,2737,1608,3790,3371,13199
2023-10-29,25,4662,2881,1323,4464,2141,15471
2023-10-30,25,2893,1681,1566,2934,3293,12367
2023-10-31,25,1640,1428,1230,3870,2650,10818
2023-11-01,25,4823,1949,2425,4136,4832,18165
2023-11-02,25,1501,2573,3407,3890,3722,15093
2023-11-03,25,3392,2758,2005,4139,2050,14344
2023-11-04,25,2180,1869,2588,2910,3509,13056
2023-11-05,25,3798,1209,2360,1931,4552,13850
2023-11-06,25,2266,2871,1623,2156,5980,14896
2023-11-07,25,1350,1714,1794,4293,3986,13137
2023-11-08,25,3849,2175,3311,2105,2308,13748
2023-11-09,25,4139,2154,3487,1690,2989,14459
2023-11-10,25,2916,2405,2844,4464,5374,18003
2023-11-11,25,1036,1832,3038,2502,3959,12367
2023-11-12,25,3804,1854,3592,2190,3107,14547
2023-11-13,25,3066,2180,2854,4192,4527,16819
2023-11-14,25,3941,1232,1812,4422,3278,14685
2023-11-15,25,3476,2451,2355,3347,5616,17245
2023-11-16,25,4268,2688,3378,1939,3367,15640
2023-11-17,25,3235,2908,1885,2193,4987,15208
2023-11-18,25,3366,2020,3854,2165,2237,13642
2023-11-19,25,2739,1812,3896,2575,4306,15328
2023-11-20,25,3179,1611,1282,1595,3106,10773
2023-11-21,25,4364,2996,3888,3428,5463,20139
2023-11-22,25,2162,1038,3955,4172,5182,16509
2023-11-23,25,2266,929,1307,2516,2018,9036
2023-11-24,25,1055,959,3406,3062,2747,11229
2023-11-25,25,4861,2832,3759,3161,3398,18011
2023-11-26,25,1263,805,1460,4370,3697,11595
2023-11-27,25,2342,1688,3278,3945,3093,14346
2023-11-28,25,2533,1542,1373,2434,4617,12499
2023-11-29,25,2089,882,3836,4140,2450,13397
2023-11-30,25,2064,1493,2976,3422,3191,13146
2023-12-01,25,3759,1381,1499,3824,4219,14682
2023-12-02,25,4429,1747,2519,2996,4427,16118
2023-12-03,25,4487,2397,3576,2607,3981,17048
2023-12-04,25,1025,2077,3827,3659,4638,15226
2023-12-05,25,1495,1682,2209,3663,2609,11658
2023-12-06,25,3602,1400,3978,2923,3025,14928
2023-12-07,25,2477,2618,2586,2246,5381,15308
2023-12-08,25,2935,1848,2722,3450,4133,15088
2023-12-09,25,1447,2076,3876,2402,3416,13217
2023-12-10,25,4043,1216,2682,2440,5327,15708
2023-12-11,25,3179,1791,1594,1645,3151,11360
2023-12-12,25,4532,2369,3808,1868,4937,17514
2023-12-13,25,4180,2803,1531,2465,5525,16504
2023-12-14,25,4764,1749,2130,1548,5638,15829
2023-12-15,25,4773,2144,3396,1723,4318,16354
2023-12-16,25,2151,1961,1984,2618,5932,14646
2023-12-17,25,1102,2087,3946,2032,4703,13870
2023-12-18,25,3692,1931,1958,2206,5169,14956
2023-12-19,25,2038,1287,3047,3575,5770,15717
2023-12-20,25,4634,2387,1939,4263,3034,16257
2023-12-21,25,4005,1062,3626,2311,3071,14075
2023-12-22,25,3060,1579,2457,3945,2627,13668
2023-12-23,25,1098,2355,1385,3111,4229,12178
2023-12-24,25,3427,2389,3331,4152,5525,18824
2023-12-25,25,2448,1127,3648,1888,2595,11706
2023-12-26,25,4913,1686,1247,2879,4284,15009
2023-12-27,25,1523,2725,3106,4347,2919,14620
2023-12-28,25,2763,2343,3975,1886,3862,14829
2023-12-29,25,2236,951,2493,4417,5321,15418
2023-12-30,25,2603,1414,2919,4075,4295,15306
2023-12-31,25,2827,1352,2337,1955,4528,12999
2022-01-01,26,1536,1553,2696,1926,5444,13155
2022-01-02,26,2578,1364,2788,1699,5943,14372
2022-01-03,26,4410,1000,3222,3366,4784,16782
2022-01-04,26,3643,1100,3214,2999,3171,14127
2022-01-05,26,4457,2151,3267,4049,3281,17205
2022-01-06,26,2031,1129,2143,2343,3888,11534
2022-01-07,26,1842,1337,2186,2532,2172,10069
2022-01-08,26,1743,2720,3170,4245,4471,16349
2022-01-09,26,1505,2011,3719,3432,5975,16642
2022-01-10,26,3348,1966,2643,2591,4109,14657
2022-01-11,26,4355,2674,2087,3265,3310,15691
2022-01-12,26,4658,1840,2126,3632,5857,18113
2022-01-13,26,2105,1899,2372,1730,2679,10785
2022-01-14,26,1438,1574,2278,3757,5637,14684
2022-01-15,26,1900,1141,2133,3601,3980,12755
2022-01-16,26,2925,2946,2930,3134,5185,17120
2022-01-17,26,4454,1838,3778,2359,2821,15250
2022-01-18,26,4690,2209,1825,4244,3334,16302
2022-01-19,26,2128,887,3558,4495,4371,15439
2022-01-20,26,4684,1678,2468,1662,5898,16390
2022-01-21,26,1667,1181,3880,3393,2990,13111
2022-01-22,26,3900,1100,3174,1753,5653,15580
2022-01-23,26,3683,2703,2173,1996,3310,13865
2022-01-24,26,3721,1895,2384,1680,5389,15069
2022-01-25,26,3719,1050,1204,1762,5530,13265
2022-01-26,26,2580,1450,3341,2946,3573,13890
2022-01-27,26,4328,1598,2832,2487,2600,13845
2022-01-28,26,1892,940,2817,2271,3379,11299
2022-01-29,26,2323,2256,3851,3848,5476,17754
2022-01-30,26,1751,2767,1930,3231,3851,13530
2022-01-31,26,4004,2775,1355,2996,3501,14631
2022-02-01,26,1912,1306,2841,2840,2054,10953
2022-02-02,26,1294,1989,2380,1570,5702,12935
2022-02-03,26,1739,1484,3102,4410,3975,14710
2022-02-04,26,1018,2529,2885,4280,4780,15492
2022-02-05,26,4314,1642,1864,3099,3095,14014
2022-02-06,26,3424,1558,1319,2411,3488,12200
2022-02-07,26,3996,2750,2790,3846,2635,16017
2022-02-08,26,2932,884,2870,1652,4632,12970
2022-02-09,26,2674,1349,2401,3550,2945,12919
2022-02-10,26,3995,1015,3912,4360,3368,16650
2022-02-11,26,4746,2837,2254,1832,3732,15401
2022-02-12,26,1703,1582,3104,1822,5498,13709
2022-02-13,26,2536,1073,3522,1571,5442,14144
2022-02-14,26,2442,2313,3679,1508,2386,12328
2022-02-15,26,1424,956,2376,2657,4106,11519
2022-02-16,26,3225,1463,1982,4107,4825,15602
2022-02-17,26,4988,2828,1979,1512,4115,15422
2022-02-18,26,4705,2140,1919,3212,4276,16252
2022-02-19,26,2521,1004,1894,3744,4207,13370
2022-02-20,26,4362,2022,2277,4497,3921,17079
2022-02-21,26,1476,2785,1286,4082,4942,14571
2022-02-22,26,4313,1329,1886,4336,3849,15713
2022-02-23,26,3757,2721,2578,3446,5982,18484
2022-02-24,26,3810,1529,3596,4450,4104,17489
2022-02-25,26,2636,1112,3365,3242,3138,13493
2022-02-26,26,1603,852,1600,3443,4665,12163
2022-02-27,26,1538,1790,2501,3999,5696,15524
2022-02-28,26,1254,1189,1403,3661,3357,10864
2022-03-01,26,3512,2919,3217,4278,4070,17996
2022-03-02,26,4800,1510,1366,3341,5813,16830
2022-03-03,26,2215,2495,1676,4400,3920,14706
2022-03-04,26,1678,941,3134,2612,5323,13688
2022-03-05,26,1559,2690,1746,2773,3066,11834
2022-03-06,26,3039,2221,3000,3916,5152,17328
2022-03-07,26,1968,1376,1850,2124,2915,10233
2022-03-08,26,3557,1220,3473,2856,2010,13116
2022-03-09,26,1518,2356,2690,4445,3924,14933
2022-03-10,26,4861,887,2369,2651,3257,14025
2022-03-11,26,3019,2490,3972,4255,5515,19251
2022-03-12,26,4843,832,1667,3355,5596,16293
2022-03-13,26,1566,1660,2921,1881,3693,11721
2022-03-14,26,4205,2708,1514,2759,5120,16306
2022-03-15,26,3777,2848,2917,3560,4578,17680
2022-03-16,26,4336,1927,2598,1898,4663,15422
2022-03-17,26,1118,2248,3208,2729,3109,12412
2022-03-18,26,3235,2309,2423,3759,2599,14325
2022-03-19,26,3827,2280,2321,1733,3766,13927
2022-03-20,26,4416,1909,2365,3317,2197,14204
2022-03-21,26,4953,2219,3097,2265,5948,18482
2022-03-22,26,1263,2047,3339,4480,5444,16573
2022-03-23,26,4520,1215,1447,3242,3052,13476
2022-03-24,26,3060,2910,1401,4483,4872,16726
2022-03-25,26,1893,1364,1243,1913,5833,12246
2022-03-26,26,3353,1228,3161,3742,5234,16718
2022-03-27,26,4516,1476,1765,4188,5294,17239
2022-03-28,26,4420,1180,3324,2155,5185,16264
2022-03-29,26,3015,1789,3095,3117,3165,14181
2022-03-30,26,1874,1901,1775,2950,5775,14275
2022-03-31,26,3462,2852,2609,2085,2552,13560
2022-04-01,26,1486,1233,2978,3453,5479,14629
2022-04-02,26,2201,1452,3643,3991,4874,16161
2022-04-03,26,3710,1659,3822,2599,2168,13958
2022-04-04,26,2152,2206,3406,3357,4216,15337
2022-04-05,26,2184,1637,3366,2693,3891,13771
2022-04-06,26,4105,1292,2606,3656,4313,15972
2022-04-07,26,4499,858,3811,1644,2568,13380
2022-04-08,26,3241,1116,3429,3594,4151,15531
2022-04-09,26,4729,948,1486,4454,2791,14408
2022-04-10,26,2627,1072,1775,1603,4130,11207
2022-04-11,26,3542,2541,2987,1908,5277,16255
2022-04-12,26,2102,2665,3540,4002,5744,18053
2022-04-13,26,2408,1893,1659,2129,4803,12892
2022-04-14,26,2881,1601,2067,2357,5725,14631
2022-04-15,26,2548,1156,1437,2773,4197,12111
2022-04-16,26,2357,1983,1336,2657,3059,11392
2022-04-17,26,4826,2165,1444,3206,2673,14314
2022-04-18,26,4345,1842,1926,1985,2697,12795
2022-04-19,26,3023,1937,3082,4445,2508,14995
2022-04-20,26,1878,2058,1979,2108,5845,13868
2022-04-21,26,3608,2264,3366,3428,5962,18628
2022-04-22,26,3720,2284,1519,4096,4110,15729
2022-04-23,26,1141,2269,2246,2095,3509,11260
2022-04-24,26,1828,2677,2791,2060,2265,11621
2022-04-25,26,4139,1454,2848,2737,5882,17060
2022-04-26,26,4357,1824,2108,4103,2677,15069
2022-04-27,26,2122,1446,2840,4115,4720,15243
2022-04-28,26,4711,1156,1627,3504,5714,16712
2022-04-29,26,4252,1916,2451,3991,4703,17313
2022-04-30,26,2441,1116,2477,1521,2037,9592
2022-05-01,26,1830,2390,1905,2768,2997,11890
2022-05-02,26,1044,2646,3069,2413,2365,11537
2022-05-03,26,3059,2507,3717,3724,3468,16475
2022-05-04,26,4315,2921,1800,4079,3235,16350
2022-05-05,26,4936,903,1803,4419,2562,14623
2022-05-06,26,4057,1985,1420,2721,3994,14177
2022-05-07,26,1214,2066,2047,2352,4827,12506
2022-05-08,26,1695,837,2935,1965,4286,11718
2022-05-09,26,2416,1566,1468,1699,4705,11854
2022-05-10,26,4033,2662,2191,2020,4401,15307
2022-05-11,26,4079,2428,2716,4222,4775,18220
2022-05-12,26,3910,1288,3327,1976,2751,13252
2022-05-13,26,1930,1217,1220,3334,3529,11230
2022-05-14,26,1787,2262,2266,4122,4722,15159
2022-05-15,26,1540,2715,3331,2674,2764,13024
2022-05-16,26,1274,969,2394,1862,4781,11280
2022-05-17,26,3019,1072,1385,3239,2698,11413
2022-05-18,26,3952,2776,3510,2543,2054,14835
2022-05-19,26,1592,1179,3011,4403,2022,12207
2022-05-20,26,1363,2044,2877,2911,3659,12854
2022-05-21,26,2585,2193,1206,3668,4335,13987
2022-05-22,26,1145,2991,3617,3872,5268,16893
2022-05-23,26,2010,1621,2783,3738,3401,13553
2022-05-24,26,1255,1517,2354,1663,5742,12531
2022-05-25,26,3981,1179,2882,4004,3500,15546
2022-05-26,26,3685,1600,3792,2569,3964,15610
2022-05-27,26,2736,2963,2826,1771,3110,13406
2022-05-28,26,3918,1059,1828,3115,2561,12481
2022-05-29,26,1070,1113,2766,2405,2219,9573
2022-05-30,26,4421,2541,3431,2338,2868,15599
2022-05-31,26,1619,2363,1923,4025,5411,15341
2022-06-01,26,1533,2452,3149,3640,2670,13444
2022-06-02,26,2501,912,2175,3885,2346,11819
2022-06-03,26,4393,1087,2548,3512,2228,13768
2022-06-04,26,2640,2848,1889,2733,4833,14943
2022-06-05,26,2030,2411,2740,2142,3190,12513
2022-06-06,26,2391,1236,2921,3111,2834,12493
2022-06-07,26,4943,1476,1368,2318,2252,12357
2022-06-08,26,2962,1017,2545,1611,3681,11816
2022-06-09,26,3384,2120,1405,3322,4865,15096
2022-06-10,26,3091,959,2443,3631,3355,13479
2022-06-11,26,1777,2947,2482,2174,3777,13157
2022-06-12,26,1718,1624,2308,4499,5475,15624
2022-06-13,26,1688,1464,3842,2659,2973,12626
2022-06-14,26,2652,2959,1780,2499,5070,14960
2022-06-15,26,4063,1617,1854,1927,4254,13715
2022-06-16,26,1842,2503,3962,3578,3663,15548
2022-06-17,26,3508,1971,1645,1894,2785,11803
2022-06-18,26,4915,1977,3020,3857,5417,19186
2022-06-19,26,1765,1173,3832,4370,4354,15494
2022-06-20,26,4213,2291,3100,4230,5135,18969
2022-06-21,26,1380,1221,2169,1820,2639,9229
2022-06-22,26,3503,1593,2041,3470,3164,13771
2022-06-23,26,2762,1974,2570,3114,4378,14798
2022-06-24,26,2485,873,2499,4493,3456,13806
2022-06-25,26,3766,1886,2263,4205,4026,16146
2022-06-26,26,3447,2390,1921,3561,4522,15841
2022-06-27,26,2117,2311,3445,2226,4862,14961
2022-06-28,26,3852,1014,2007,3309,5052,15234
2022-06-29,26,3177,2149,1739,1780,2426,11271
2022-06-30,26,1463,1950,2719,3397,2282,11811
2022-07-01,26,2819,2566,3963,2671,5679,17698
2022-07-02,26,1298,1740,3812,2574,4953,14377
2022-07-03,26,4928,2528,2627,4054,3380,17517
2022-07-04,26,3913,914,3096,2321,4246,14490
2022-07-05,26,3235,856,3091,2736,3595,13513
2022-07-06,26,1417,2610,1481,4013,5629,15150
2022-07-07,26,1579,1551,1682,2161,4148,11121
2022-07-08,26,2539,1347,2611,1994,3370,11861
2022-07-09,26,1471,2720,2042,4349,2533,13115
2022-07-10,26,2943,1710,3856,3973,5982,18464
2022-07-11,26,1309,2864,3186,3532,4054,14945
2022-07-12,26,1633,2795,3766,2225,4835,15254
2022-07-13,26,3473,816,2967,1513,5896,14665
2022-07-14,26,3240,1972,3057,3586,4726,16581
2022-07-15,26,2649,2687,3931,3971,3890,17128
2022-07-16,26,1046,1057,1551,3180,5847,12681
2022-07-17,26,4070,821,3534,2515,4159,15099
2022-07-18,26,4599,2451,1964,3179,4452,16645
2022-07-19,26,4700,1733,1993,4299,3162,15887
2022-07-20,26,2977,838,1547,3624,5024,14010
2022-07-21,26,4358,1687,3114,4318,4444,17921
2022-07-22,26,4742,2472,3887,1628,5555,18284
2022-07-23,26,3525,877,1992,1582,5493,13469
2022-07-24,26,1114,2371,2806,3831,4197,14319
2022-07-25,26,1383,2816,3492,4282,5002,16975
2022-07-26,26,4957,1774,3775,3299,2251,16056
2022-07-27,26,4271,2723,2834,3211,2949,15988
2022-07-28,26,1753,875,3799,3145,4327,13899
2022-07-29,26,1880,883,1679,2934,3892,11268
2022-07-30,26,4840,882,2351,2937,3364,14374
2022-07-31,26,3926,929,1903,1721,5714,14193
2022-08-01,26,3151,1595,1989,3719,3436,13890
2022-08-02,26,3649,1160,1766,4450,4990,16015
2022-08-03,26,2476,2783,2419,4321,2552,14551
2022-08-04,26,4302,1260,2790,1713,4629,14694
2022-08-05,26,4769,1491,1973,1650,2650,12533
2022-08-06,26,3089,1602,3278,3549,3727,15245
2022-08-07,26,4818,2267,3341,1930,5291,17647
2022-08-08,26,4423,2310,1925,3223,4624,16505
2022-08-09,26,3989,2614,2668,2894,3311,15476
2022-08-10,26,2002,1059,2102,3701,2555,11419
2022-08-11,26,4473,2868,1814,3615,5283,18053
2022-08-12,26,2492,1676,3363,4455,2615,14601
2022-08-13,26,4755,2375,3747,2654,5581,19112
2022-08-14,26,1464,2010,1979,2358,3789,11600
2022-08-15,26,3825,2639,1472,3305,2373,13614
2022-08-16,26,1851,923,2194,3560,5017,13545
2022-08-17,26,2954,2658,3962,1907,2726,14207
2022-08-18,26,3045,1071,1308,2519,4235,12178
2022-08-19,26,3004,2841,2767,4485,3416,16513
2022-08-20,26,1094,948,2451,2586,2425,9504
2022-08-21,26,3164,1959,1417,3087,4174,13801
2022-08-22,26,2774,2833,1348,3676,2528,13159
2022-08-23,26,2773,1277,2485,4165,2730,13430
2022-08-24,26,2478,1545,3744,3232,3353,14352
2022-08-25,26,2790,1922,2825,2833,3178,13548
2022-08-26,26,2909,1153,1481,4248,3075,12866
2022-08-27,26,2578,2967,2117,2901,5269,15832
2022-08-28,26,4632,1703,1205,3936,3534,15010
2022-08-29,26,4642,1836,2636,2117,5869,17100
2022-08-30,26,2431,2698,2260,1911,3870,13170
2022-08-31,26,2883,1248,2484,3196,5103,14914
2022-09-01,26,1469,2947,2023,3542,4686,14667
2022-09-02,26,3845,2602,1419,3672,4561,16099
2022-09-03,26,1276,2950,1834,2921,2739,11720
2022-09-04,26,1407,2759,3348,1970,4686,14170
2022-09-05,26,2754,1309,3242,1777,4056,13138
2022-09-06,26,3425,2663,1289,1624,2708,11709
2022-09-07,26,1006,815,3509,3601,5770,14701
2022-09-08,26,2498,1856,2581,3806,4308,15049
2022-09-09,26,3518,2627,2547,2168,2457,13317
2022-09-10,26,2594,816,3617,4269,4380,15676
2022-09-11,26,2009,2748,3661,2550,5268,16236
2022-09-12,26,1778,2501,1507,2147,4885,12818
2022-09-13,26,2637,1789,2185,3204,3575,13390
2022-09-14,26,4304,1333,3001,2660,5310,16608
2022-09-15,26,3150,2557,1838,3367,3288,14200
2022-09-16,26,4912,2678,3908,2144,4395,18037
2022-09-17,26,3014,931,3922,2999,4654,15520
2022-09-18,26,3805,1347,2437,2330,5960,15879
2022-09-19,26,3715,2320,1711,2099,3564,13409
2022-09-20,26,3461,2300,1273,1810,4960,13804
2022-09-21,26,4575,2568,3938,3747,3149,17977
2022-09-22,26,3671,2403,1743,2906,5892,16615
2022-09-23,26,3913,1852,2101,2434,5217,15517
2022-09-24,26,1184,1246,1761,1904,3426,9521
2022-09-25,26,4091,2637,3405,1575,2989,14697
2022-09-26,26,2306,2194,3593,1640,3050,12783
2022-09-27,26,1685,1275,2910,1564,2279,9713
2022-09-28,26,3577,1466,1726,2395,3716,12880
2022-09-29,26,2700,1747,1208,4275,4981,14911
2022-09-30,26,3575,1850,2255,4287,2069,14036
2022-10-01,26,1568,2158,3971,2118,5363,15178
2022-10-02,26,2773,2741,1467,1909,4315,13205
2022-10-03,26,1556,1910,1862,3379,3475,12182
2022-10-04,26,2193,2404,1803,2176,3144,11720
2022-10-05,26,1228,2951,2637,4151,5523,16490
2022-10-06,26,1685,945,1843,2698,4023,11194
2022-10-07,26,2651,2499,3552,2864,5705,17271
2022-10-08,26,2972,2713,2965,3952,2208,14810
2022-10-09,26,4502,991,2857,2220,2968,13538
2022-10-10,26,4675,885,1995,3158,5373,16086
2022-10-11,26,3481,1307,3335,3461,3960,15544
2022-10-12,26,1165,1485,1252,3423,4188,11513
2022-10-13,26,4538,2630,1972,3746,3145,16031
2022-10-14,26,3676,875,1606,1912,3286,11355
2022-10-15,26,3636,1866,1877,2703,5756,15838
2022-10-16,26,4928,2152,3506,2491,5227,18304
2022-10-17,26,4599,1139,2777,3228,3368,15111
2022-10-18,26,3759,1596,3769,1853,4765,15742
2022-10-19,26,3966,1679,2202,2703,5157,15707
2022-10-20,26,3359,2064,1767,1597,4876,13663
2022-10-21,26,2446,2512,3028,4229,5653,17868
2022-10-22,26,3205,1691,3186,3583,4763,16428
2022-10-23,26,4465,824,3615,1559,3555,14018
2022-10-24,26,1869,1992,2064,2922,4713,13560
2022-10-25,26,3727,1946,3968,2062,3551,15254
2022-10-26,26,2351,1216,1400,4080,3297,12344
2022-10-27,26,1793,1101,2199,4264,2339,11696
2022-10-28,26,1337,2726,1814,3620,4172,13669
2022-10-29,26,4685,1877,1505,2172,2571,12810
2022-10-30,26,3912,1198,1443,2594,2856,12003
2022-10-31,26,1813,2041,3810,1765,4154,13583
2022-11-01,26,1603,2696,3400,4280,3719,15698
2022-11-02,26,2461,1073,2806,1863,4772,12975
2022-11-03,26,3093,2160,3645,3318,5513,17729
2022-11-04,26,2180,1725,1970,3279,2043,11197
2022-11-05,26,2936,1684,1968,2167,2463,11218
2022-11-06,26,2860,890,1875,2413,4078,12116
2022-11-07,26,4342,1855,3413,1749,2062,13421
2022-11-08,26,3983,1224,3766,3099,2549,14621
2022-11-09,26,2250,2760,3667,3242,3145,15064
2022-11-10,26,2204,1709,1289,3645,2913,11760
2022-11-11,26,2188,2847,2390,2225,3607,13257
2022-11-12,26,4800,2156,3511,3017,4082,17566
2022-11-13,26,2981,2150,2844,2197,5098,15270
2022-11-14,26,4941,2475,2045,1758,5025,16244
2022-11-15,26,1855,995,3103,3492,3439,12884
